,X,Y,OBJECTID,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,INCDTTM,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,INATTENTIONIND,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SDOTCOLNUM,SPEEDING,ST_COLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,CLOSEST_CIRCLE_DIST,CLOSEST_CIRCLE_INDEX
202394,-122.33944923214372,47.57039494173512,202205,302199,303419,E825855,Matched,Block,,EAST MARGINAL ER WAY S BETWEEN S SPOKANE SR ST AND EAST MARGINAL NB WAY S, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2018-07-05T00:00:00.000Z,7/5/2018 10:47:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,,,,11,From same direction - both going straight - both moving - sideswipe,0,0,N,1852.8900836580003,512
50645,-122.31274859416612,47.73395172543252,50646,65031,65031,2614637,Matched,Intersection,35851.0,15TH AVE NE AND NE 145TH ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2007-01-17T00:00:00.000Z,1/17/2007 6:20:00 AM,At Intersection (intersection related),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,0,Other,Ice,Dawn,,7017039.0,,15,From same direction - one left turn - one straight,0,0,N,290.1955228843585,111
48651,-122.3250990185658,47.68676835519882,48652,62703,62703,2192471,Matched,Intersection,24537.0,BANNER WAY NE AND NE 80TH ST,,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,0,2006-03-19T00:00:00.000Z,3/19/2006 5:37:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,6078024.0,,10,Entering at angle,0,0,N,102.51067688094538,976
8634,-122.30885393884148,47.61410290751624,8635,22612,22612,1216589,Matched,Intersection,30140.0,18TH AVE AND E PIKE ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,2004-06-26T00:00:00.000Z,6/26/2004 4:00:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,4178046.0,,10,Entering at angle,0,0,N,0.0,402
154344,-122.35464543187521,47.58176796014807,154345,188626,188706,3695067,Matched,Block,,16TH AVE SW BETWEEN SW FLORIDA ST AND SW LANDER ST, ,,2,Injury Collision,Right Turn,2,0,0,2,1,0,0,2015-03-23T00:00:00.000Z,3/23/2015 10:31:00 AM,Driveway Junction,14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Raining,Wet,Daylight,,,,16,From same direction - one right turn - one straight,0,0,N,1942.4232298446577,252
39788,-122.34638831107858,47.728678361136964,38789,53033,53033,2611610,Matched,Block,,N 137TH ST BETWEEN LINDEN N AVE N AND AURORA AVE N,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2006-11-01T00:00:00.000Z,11/1/2006,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Unknown,,6305021.0,,32,One parked--one moving,0,0,N,339.9300091483286,885
130109,-122.29053796491476,47.68485752898552,132110,149213,149233,3615160,Unmatched,Intersection,24909.0,35TH AVE NE AND NE 77TH ST, ,,0,Unknown,,2,0,0,0,0,0,0,2013-06-28T00:00:00.000Z,6/28/2013,At Intersection (intersection related),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,,,,,,,, ,,0,0,N,79.21261696030389,540
21420,-122.3147124423979,47.58187088335081,21421,35665,35665,1793313,Matched,Intersection,31286.0,14TH AVE S AND BEACON AVE S,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2005-04-20T00:00:00.000Z,4/20/2005 9:57:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,5110030.0,,28,From opposite direction - one left turn - one straight,0,0,N,218.74719158642424,311
13254,-122.33072296070412,47.61849175725489,13255,26973,26973,1212750,Matched,Intersection,29168.0,DENNY WAY AND STEWART ST,,,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,0,2004-01-16T00:00:00.000Z,1/16/2004 5:20:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,4016024.0,,15,From same direction - one left turn - one straight,0,0,N,456.9215266434567,55
144484,-122.28842391502,47.5649635314921,142485,163050,163070,3383754,Matched,Block,,RAINIER AVE S BETWEEN S ADAMS ST AND S GENESEE N ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2011-01-24T00:00:00.000Z,1/24/2011 5:23:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear or Partly Cloudy,Wet,Dark - Street Lights On,,,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,220.5729674141403,732
79718,-122.28783612750244,47.56281827145792,78719,92717,92717,2828864,Matched,Intersection,32721.0,RAINIER AVE S AND S OREGON ST,,,2,Injury Collision,Angles,4,0,0,2,1,0,0,2008-03-14T00:00:00.000Z,3/14/2008 4:33:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Wet,Daylight,,8074028.0,,10,Entering at angle,0,0,N,218.34568999420145,683
120251,-122.26564800884168,47.54426874032608,119252,134751,134751,3610804,Unmatched,Block,,S MORGAN ST BETWEEN 52ND AVE S AND SEWARD PARK S AVE S,,,0,Unknown,,0,0,0,0,0,0,0,2012-09-09T00:00:00.000Z,9/9/2012,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,,,,,,12253009.0,,,,0,0,N,228.92414615518925,654
187189,-122.319234221811,47.54660573909987,186190,243127,243627,3764411,Matched,Block,,FLORA AVE S BETWEEN S BAILEY ST AND S EDDY ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2017-06-26T00:00:00.000Z,6/26/2017 11:13:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights Off,,,,32,One parked--one moving,0,0,Y,139.39152401274225,399
113793,-122.34672087274004,47.612325100898325,113794,127405,127405,3375535,Matched,Block,,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2011-04-26T00:00:00.000Z,4/26/2011 6:09:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,,11116015.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,1493.0179354915267,185
6773,-122.34912576925049,47.71958391399468,6774,21024,21024,04293048,Unmatched,Block,,N 125TH ST BETWEEN NORTH PARK AVE N AND INTERURBAN TRL,,,0,Unknown,,0,0,0,0,0,0,0,2004-10-19T00:00:00.000Z,10/19/2004,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,,,,,,4293048.0,,,,0,0,N,219.35773383164374,985
127416,-122.32891834778911,47.72316551607188,128417,144375,144375,3645458,Matched,Intersection,35969.0,1ST AVE NE AND NE 130TH ST, ,,1,Property Damage Only Collision,Head On,3,0,0,2,0,0,0,2013-01-25T00:00:00.000Z,1/25/2013 2:30:00 PM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Unknown,Unknown,Unknown,,13025012.0,,30,From opposite direction - all others,0,0,N,451.9912053632496,669
53747,-122.32286256013649,47.66497536486774,53748,67762,67762,2799254,Matched,Intersection,25785.0,5TH AVE NE AND NE 50TH ST,,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,0,2007-07-20T00:00:00.000Z,7/20/2007 5:50:00 AM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,7201046.0,,10,Entering at angle,0,0,N,322.0518477428778,223
196234,-122.3342166079813,47.551505680304295,196235,276897,277757,E776676,Matched,Block,,1ST AVE S BETWEEN S ORCAS ST AND S MEAD ST, ,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2018-03-01T00:00:00.000Z,3/1/2018 8:52:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear or Partly Cloudy,Wet,Daylight,,,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,852.6515810062158,202
122001,-122.31157742314562,47.59922459598135,123002,137264,137264,3476193,Matched,Intersection,30748.0,16TH AVE S AND S JACKSON ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2012-10-22T00:00:00.000Z,10/22/2012 3:14:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,,12296021.0,,10,Entering at angle,0,0,N,99.73515522064992,52
191219,-122.26452712236757,47.519008465695656,191220,257178,257818,3735171,Matched,Block,,S FLETCHER ST BETWEEN 54TH AVE S AND 55TH AVE S, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2017-12-02T00:00:00.000Z,12/2/2017 8:00:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Other,Unknown,Unknown,,,,32,One parked--one moving,0,0,Y,130.4563274286378,60
43777,-122.34974894685708,47.64875309215993,43778,58067,58067,2059016,Matched,Block,,FREMONT AVE N BETWEEN FREMONT BR AND N 34TH ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2006-02-23T00:00:00.000Z,2/23/2006 11:15:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Raining,Wet,Daylight,,6054033.0,,11,From same direction - both going straight - both moving - sideswipe,0,0,N,426.5331051643716,1014
62734,-122.33701461568614,47.61362233230418,62735,77163,77163,2793308,Matched,Intersection,29551.0,6TH AVE AND STEWART ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,2007-02-24T00:00:00.000Z,2/24/2007 9:09:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Raining,Wet,Daylight,,7055018.0,,10,Entering at angle,0,0,N,765.1668099864036,185
69932,-122.33266233680412,47.653127221889115,69933,84523,84523,2794693,Matched,Intersection,27261.0,BAGLEY AVE N AND N 38TH ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,2008-02-06T00:00:00.000Z,2/6/2008,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Overcast,Wet,Dusk,,8037005.0,,10,Entering at angle,0,0,N,89.52337832375653,559
88458,-122.32752622282379,47.60439255396943,88459,103572,103572,3274140,Matched,Block,,JAMES ST BETWEEN 6TH AVE AND 7TH AVE,,,1,Property Damage Only Collision,Rear Ended,3,0,0,3,0,0,0,2009-10-02T00:00:00.000Z,10/2/2009,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,0,Raining,Wet,Daylight,,9275027.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,713.6468700896648,762
31716,-122.32100440462942,47.553351023694255,32717,46780,46780,1198138,Matched,Intersection,33100.0,AIRPORT WAY S AND S LUCILE ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2005-01-11T00:00:00.000Z,1/11/2005 9:44:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,,5011030.0,,28,From opposite direction - one left turn - one straight,0,0,N,351.5570368498184,202
53355,-122.32984160504319,47.60441290865066,53356,67532,67532,2607470,Matched,Intersection,29964.0,5TH AVE AND CHERRY ST,,,2,Injury Collision,Angles,4,0,0,2,2,0,0,2007-07-04T00:00:00.000Z,7/4/2007,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,7185020.0,,10,Entering at angle,0,0,N,781.665180614138,762
96702,-122.33905215133785,47.519174378142154,96703,110498,110498,3343036,Matched,Block,,OLSON PL SW BETWEEN 3RD AVE SW AND SW CAMBRIDGE PL,,,1,Property Damage Only Collision,Right Turn,3,0,0,2,0,0,0,2010-12-03T00:00:00.000Z,12/3/2010 8:21:00 AM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,,10337002.0,,16,From same direction - one right turn - one straight,0,0,N,795.291076413522,415
67163,-122.30113116708799,47.719312045235995,67164,79967,79967,2611364,Matched,Block,,NE 125TH ST BETWEEN 25TH AVE NE AND 26TH AVE NE,,,2,Injury Collision,Head On,2,0,0,2,2,0,0,2008-12-13T00:00:00.000Z,12/13/2008 2:01:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Overcast,Dry,Daylight,,8348029.0,,24,From opposite direction - both moving - head-on,0,0,N,206.68939014283393,5
123171,-122.37167070846228,47.5661385080699,122172,137212,137212,3505276,Matched,Block,,SW AVALON WAY BETWEEN 30TH AVE SW AND SW GENESEE ST,,,1,Property Damage Only Collision,Parked Car,5,0,0,5,0,0,0,2012-09-28T00:00:00.000Z,9/28/2012 9:10:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,12272023.0,,32,One parked--one moving,0,0,N,436.35690608937284,405
61839,-122.37131991732576,47.57147661645102,61840,76449,76449,2625367,Matched,Intersection,32118.0,ADMIRAL AVALON RP AND SW ADMIRAL WAY,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,2007-05-11T00:00:00.000Z,5/11/2007 1:14:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,7131019.0,,10,Entering at angle,0,0,N,470.56578926704503,252
28216,-122.27296389492258,47.51024760913477,28217,42231,42231,1784011,Matched,Block,,S VICTOR ST BETWEEN 47TH AVE S AND BEACON AVE S,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2005-09-25T00:00:00.000Z,9/25/2005 2:21:00 AM,Driveway Junction,13.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dark - No Street Lights,,5268019.0,,32,One parked--one moving,0,0,N,889.9618066138922,213
43661,-122.36651045030631,47.53188280609664,43662,58304,58304,1481873,Matched,Block,,SW KENYON ST BETWEEN 26TH AVE SW AND 27TH E AVE SW,,,1,Property Damage Only Collision,Other,3,0,0,2,0,0,0,2006-02-13T00:00:00.000Z,2/13/2006 7:42:00 AM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Raining,Wet,Daylight,,6044012.0,,21,One car entering driveway access,0,0,N,150.31280059437185,548
89135,-122.35547358459023,47.70780506128873,89136,103612,103612,3198357,Matched,Block,,GREENWOOD AVE N BETWEEN N 107TH ST AND N 110TH ST,,,2,Injury Collision,Rear Ended,3,0,0,3,2,0,0,2009-08-21T00:00:00.000Z,8/21/2009 11:55:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,9233015.0,,13,From same direction - both going straight - both moving - rear-end,0,0,N,140.84916523230868,138
157394,-122.32916365317615,47.62427870381583,157395,192681,192761,3739778,Matched,Intersection,29119.0,EASTLAKE AVE E AND MERCER ST, ,,1,Property Damage Only Collision,Angles,5,0,0,2,0,0,0,2015-05-09T00:00:00.000Z,5/9/2015 12:54:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10,Entering at angle,0,0,N,386.0837505549895,717
7618,-122.36332102611065,47.69023524973426,7619,21657,21657,1782359,Matched,Block,,6TH AVE NW BETWEEN NW 84TH ST AND NW 85TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2004-05-05T00:00:00.000Z,5/5/2004,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,4126028.0,,10,Entering at angle,0,0,N,44.747000800134096,611
60542,-122.31567009999516,47.676581254666154,60543,74942,74942,2614186,Matched,Intersection,24500.0,12TH AVE NE AND NE 66TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2007-07-11T00:00:00.000Z,7/11/2007 7:14:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,7192027.0,,10,Entering at angle,0,0,N,287.5133862330958,853
97815,-122.33484538997023,47.59239745260909,97816,113007,113007,3198108,Matched,Block,,S ROYAL BROUGHAM WAY BETWEEN EAST FRONTAGE RD S AND 1ST AVE S,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2010-06-16T00:00:00.000Z,6/16/2010 6:30:00 PM,Mid-Block (not related to intersection),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,0,Clear or Partly Cloudy,Dry,Daylight,,10167021.0,,11,From same direction - both going straight - both moving - sideswipe,0,0,N,1665.0320765892975,875
155687,-122.31015032296783,47.594071944259994,156688,192426,192506,E420654,Matched,Intersection,30794.0,RAINIER AVE S AND S CHARLES S ST, ,,2,Injury Collision,Left Turn,0,0,0,2,1,0,0,2015-04-30T00:00:00.000Z,4/30/2015 1:39:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,28,From opposite direction - one left turn - one straight,0,0,N,87.17808712491923,13
103611,-122.38145646736318,47.56018176219766,103612,120540,120540,3295592,Matched,Block,,FAUNTLEROY WAY SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,,,2,Injury Collision,Rear Ended,5,0,0,3,1,0,0,2011-05-28T00:00:00.000Z,5/28/2011 10:01:00 AM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Clear or Partly Cloudy,Dry,Daylight,,11148028.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,510.6490975896677,597
13002,-122.33774456777235,47.61483186369579,13003,27187,27187,04160044,Unmatched,Intersection,29541.0,VIRGINIA ST AND WESTLAKE AVE,,,0,Unknown,,0,0,0,0,0,0,0,2004-06-08T00:00:00.000Z,6/8/2004,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,,,,,,4160044.0,,,,0,0,N,842.6068946073336,185
82181,-122.32657328828779,47.626041792429035,83182,98766,98766,3326557,Matched,Block,,BELLEVUE AVE E BETWEEN E ROY ST AND BELLEVUE PL E,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2009-07-03T00:00:00.000Z,7/3/2009,Mid-Block (not related to intersection),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,0,Unknown,Unknown,Unknown,,9184039.0,,32,One parked--one moving,0,0,N,250.80585306227005,868
28175,-122.34694402827145,47.613041751111915,28176,42484,42484,1059786,Matched,Block,,BELL ST BETWEEN WESTERN AVE AND 1ST AVE,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2005-07-20T00:00:00.000Z,7/20/2005 8:45:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,5201024.0,,32,One parked--one moving,0,0,N,1492.8805923032005,422
133489,-122.35273174494844,47.70217783739319,133490,151103,151123,3501896,Matched,Intersection,37401.0,DAYTON AVE N AND N 101ST ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2013-07-23T00:00:00.000Z,7/23/2013 3:43:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,10,Entering at angle,0,0,N,80.54610873934445,576
16120,-122.31427967913481,47.617619757605894,15121,29387,29387,1198559,Unmatched,Intersection,29077.0,14TH AVE AND E HOWELL ST,,,0,Unknown,,0,0,0,0,0,0,0,2004-12-07T00:00:00.000Z,12/7/2004,At Intersection (intersection related),26.0,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,,,,,,4342013.0,,,,0,0,N,0.0,448
33113,-122.38759277034792,47.686802765005744,33114,47143,47143,1930906,Matched,Intersection,23872.0,24TH AVE NW AND NW 80TH ST,,,2,Injury Collision,Angles,3,0,0,2,2,0,0,2005-03-25T00:00:00.000Z,3/25/2005 10:55:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,5084016.0,,10,Entering at angle,0,0,N,226.3118594882197,721
172449,-122.38284721473043,47.55656129824875,169450,217487,217767,3780580,Matched,Block,,40TH AVE SW BETWEEN SW HUDSON ST AND SW DAWSON ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2016-04-11T00:00:00.000Z,4/11/2016 1:00:00 PM,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,,32,One parked--one moving,0,0,Y,101.5854949676274,173
36678,-122.3295684523758,47.55147701591158,34679,48858,48858,2606354,Matched,Block,,4TH AVE S BETWEEN S ORCAS ST AND S MEAD ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2006-11-01T00:00:00.000Z,11/1/2006,Mid-Block (not related to intersection),13.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,6305033.0,,32,One parked--one moving,0,0,N,507.2964326607529,202
120848,-122.37676361284159,47.67776765738922,119849,134642,134642,3551278,Matched,Intersection,23942.0,15TH AVE NW AND NW 67TH ST,,,1,Property Damage Only Collision,Right Turn,3,0,0,2,0,0,0,2012-06-04T00:00:00.000Z,6/4/2012 5:50:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,12156003.0,,16,From same direction - one right turn - one straight,0,0,N,80.74793811446153,18
50672,-122.33106068748187,47.61850522786926,50673,64777,64777,2793675,Matched,Block,,DENNY WAY BETWEEN YALE AVE AND STEWART ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2007-06-28T00:00:00.000Z,6/28/2007 10:30:00 AM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,7179052.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,479.4924314876397,55
97769,-122.34602673831348,47.63198303538461,97770,112181,112181,3328434,Matched,Block,,TAYLOR AVE N BETWEEN TAYLOR UPPER AVE N AND GALER ST,,,1,Property Damage Only Collision,Parked Car,5,0,0,4,0,0,0,2010-01-15T00:00:00.000Z,1/15/2010 1:34:00 AM,Mid-Block (not related to intersection),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,Y,Overcast,Wet,Dark - Street Lights On,,10015027.0,,32,One parked--one moving,0,0,N,263.52329686769923,77
32929,-122.33604760019512,47.5627597940986,30930,45275,45275,1079716,Matched,Block,,DENVER AVE S BETWEEN COLORADO AVE S AND UTAH AVE S,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2005-11-15T00:00:00.000Z,11/15/2005 2:30:00 PM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Unknown,Daylight,,5319004.0,,10,Entering at angle,0,0,N,1520.7912878575587,117
