X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.370766460232943,47.663657863820042,12595,7403,1261596.86839,245866.10168,25455,13,12738,BLRD,11TH AVE NW AND NW LEARY WAY,1, ,CITY,-122.370766461586,47.6636578638017
-122.331404754560211,47.713142201336915,12596,3345,1271645.60722,263721.61504,36565,13,226529,NW,CORLISS AVE N AND N 116TH ST,0, ,NONE,-122.331404755914,47.713142201319
-122.319587311503952,47.646919669091865,12597,9083,1274087.78399,239513.98443,28185,13,30104,NE,10TH AVE E AND E SHELBY ST,0, ,NONE,-122.319587312856,47.6469196690741
-122.295469329371244,47.592173805365448,12598,12928,1279652.22918,219434.32309,30671,13,45348,CNTRL,29TH AVE S AND S JUDKINS ST,0, ,NONE,-122.295469330722,47.592173805348
-122.302912788297945,47.683047163477191,12599,5532,1278448.82028,252610.72709,24757,13,6702,NE,23RD AVE NE AND NE 75TH ST,1, ,NONE,-122.302912789651,47.6830471634596
-122.321519682385329,47.553354088140821,12600,16004,1272951.60248,205400.10637,33101,13,64255,GRDWM,8TH AVE S AND S LUCILE ST,2, ,NONE,-122.321519683735,47.5533540881231
-122.406713870002918,47.564971417770195,12601,15019,1252004.81744,210055.25672,31756,13,53328,SW,CHILBERG AVE SW AND SW GENESEE ST,0, ,NONE,-122.406713871353,47.5649714177514
-122.266855231436296,47.495547289418511,12602,20274,1286055.07642,184061.6444,38422,13,316703,SE,56TH PL S AND S 120TH ST,0, ,NONE,-122.266855232785,47.4955472894014
-122.360794242208073,47.660211006952416,12603,7824,1264028.72145,244560.12485,26616,13,21125,LKUN,3RD AVE NW AND NW 44TH S ST,3, ,NONE,-122.360794243561,47.6602110069342
-122.27450212106821,47.565279740926123,12604,15138,1284641.32435,209528.44251,32583,13,59322,SE,47TH AVE S AND S ADAMS ST,0, ,NONE,-122.274502122418,47.5652797409089
-122.391594590991247,47.527063879762146,12605,17878,1255456.75395,196154.8087,34787,13,75524,SW,46TH AVE SW AND FAUNTLEROY PL SW,0, ,NONE,-122.39159459234,47.5270638797435
-122.30332549533027,47.576706617364884,12606,14009,1277606.28767,213830.39093,31652,13,52765,GRDWM,23RD AVE S AND S STEVENS ST,2, ,NONE,-122.303325496681,47.5767066173473
-122.391203551719613,47.548546270395647,12607,16304,1255711.9624,203987.26951,32912,13,61729,SW,46TH AVE SW AND SW RAYMOND ST,0, ,NONE,-122.391203553069,47.5485462703771
-122.331943109988075,47.564165767029145,12608,15149,1270454.95224,209393.02567,32380,13,57718,GRDWM,2ND AVE S AND DEAD END 1 ,0, ,NONE,-122.331943111338,47.5641657670113
-122.312343404455646,47.640298953195312,12609,9678,1275826.61663,237065.02314,28416,13,31536,NE,15TH AVE E AND BOYER AVE E,3, ,NONE,-122.312343405808,47.6402989531776
-122.300653420254747,47.574040831363298,12610,14247,1278247.16627,212845.5963,32404,13,58106,GRDWM,25TH AVE S AND S HORTON ST,0, ,NONE,-122.300653421605,47.5740408313458
-122.279836867721968,47.704865329863793,12611,3809,1284281.49101,260460.16557,36791,13,228324,N,ALTON PL NE AND NE 105TH ST,0, ,NONE,-122.279836869076,47.7048653298465
-122.299488736664415,47.542673918065447,12612,16855,1278316.63519,201400.64371,34307,13,72127,GRDWM,BEACON WR AVE S AND S HOLLY S ST,2, ,NONE,-122.299488738014,47.542673918048
-122.271499111057722,47.549099486755949,12613,16381,1285272.28858,203613.61524,33528,13,66341,SE,S KENNY ST AND DEAD END 2,0, ,NONE,-122.271499112407,47.5490994867388
-122.317949585998633,47.641354554676916,12614,9576,1274452.23839,237476.60868,28218,13,30143,E,11TH AVE E AND E MILLER N ST,0, ,NONE,-122.317949587351,47.6413545546592
-122.348640002820048,47.660048144228597,12615,7865,1267022.13944,244441.52081,26940,13,22523,LKUN,LINDEN AVE N AND N 44TH ST,0, ,NONE,-122.348640004173,47.6600481442105
-122.392967525575813,47.678045787857606,12616,5909,1256233.67863,251223.32153,24023,13,2731,BLRD,28TH AVE NW AND NW 68TH ST,0, ,NONE,-122.392967526929,47.678045787839
-122.309796885741818,47.579580944959645,12617,13782,1276029.3863,214909.22843,31605,13,52717,GRDWM,18TH AVE S AND S LANDER W ST,0, ,NONE,-122.309796887092,47.579580944942
-122.265888398575314,47.680146359341649,12618,5860,1287547.4274,251380.8437,25004,13,8719,NE,58TH AVE NE AND NE 71ST ST,0, ,NONE,-122.265888399928,47.6801463593245
-122.295332862641345,47.701139574810682,12619,4071,1280440.95238,259173.47603,37622,13,234115,N,31ST AVE NE AND NE 100TH ST,0, ,NONE,-122.295332863995,47.7011395747932
-122.339582355481738,47.723109279383252,12620,2883,1269703.98878,267395.87015,35772,13,219451,NW,ASHWORTH AVE N AND DEAD END 5,0, ,NONE,-122.339582356836,47.7231092793653
-122.347104986811047,47.617243281538506,12621,11446,1267093.23243,228823.36144,29670,13,39525,DWNTN,4TH AVE AND VINE ST,1, ,CITY,-122.347104988163,47.6172432815204
-122.336483966218807,47.611672009747181,12622,11824,1269672.54226,226740.20009,29577,13,39302,DWNTN,5TH AVE AND PINE ST,1, ,CITY,-122.33648396757,47.6116720097292
-122.275767053695631,47.566454550512077,12623,15039,1284337.1239,209962.74702,32573,13,59312,SE,46TH AVE S AND S DAKOTA ST,0, ,NONE,-122.275767055046,47.5664545504949
-122.314034758179019,47.721232624184502,12624,2966,1275977.72012,266589.43201,35895,13,220331,N-NW,14TH AVE NE AND NE 127TH ST,0, ,NONE,-122.314034759533,47.7212326241668
-122.300514043880867,47.724738620126978,12625,2833,1279329.49305,267804.33351,36048,13,221318,N,26TH AVE NE AND NE 133RD ST,0, ,NONE,-122.300514045235,47.7247386201095
-122.361791212828294,47.55010150533991,12626,16226,1262985.4275,204408.80884,32965,13,62319,DLRD,23RD AVE SW AND SW JUNEAU ST,0, ,NONE,-122.361791214178,47.5501015053217
-122.387249370502673,47.512092849104654,12627,18910,1256419.81111,190673.3093,37982,13,300123,SW,CALIFORNIA AVE SW AND SW 102ND ST,0, ,NONE,-122.387249371851,47.5120928490861
-122.316340929924863,47.720219993562687,12628,3003,1275403.06412,266231.05632,35897,13,220333,N-NW,NE 126TH ST AND DEAD END 2,0, ,NONE,-122.316340931279,47.720219993545
-122.290576595779655,47.695644941690439,12629,4501,1281573.95718,257147.36633,37914,13,235715,NE,35TH AVE NE AND NE 92ND N ST,2, ,NONE,-122.290576597133,47.695644941673
-122.315519816180881,47.658342459347132,12630,8079,1275170.45253,243660.51729,27088,13,23128,NE,12TH AVE NE AND NE 42ND ST,0, ,NONE,-122.315519817533,47.6583424593294
-122.283632921475075,47.695463040999734,12631,4526,1283282.36729,257048.7262,37919,13,235722,NE,41ST AVE NE AND NE 92ND ST,0, ,NONE,-122.283632922829,47.6954630409824
-122.292517247889123,47.601647583899542,12632,12463,1280446.05241,222875.58057,30575,13,45111,CNTRL,31ST AVE AND E YESLER WAY,3, ,NONE,-122.29251724924,47.6016475838821
-122.404046801996842,47.677289586586163,12633,5980,1253499.28067,251003.04889,23849,13,1340,BLRD,36TH AVE NW AND DEAD END 1,0, ,NONE,-122.40404680335,47.6772895865674
-122.318837613927386,47.624265649429468,12634,10976,1274113.0453,231248.55286,29003,13,36315,E,FEDERAL AVE E AND E MERCER ST,0, ,NONE,-122.318837615279,47.6242656494117
-122.30727260591668,47.550136612085701,12635,16269,1276446.60153,204158.99559,158940,13,65728,GRDWM,20TH AVE S AND S JUNEAU ST,0, ,NONE,-122.307272607266,47.5501366120681
-122.393031360157451,47.686771318166656,12636,5120,1256282.45815,254405.76377,23970,13,2516,BLRD,LOYAL WAY NW AND NW 80TH ST,3, ,NONE,-122.393031361511,47.686771318148
-122.359306316955866,47.626725659197838,12637,10743,1264153.13771,232340.95197,28608,13,34167,MGNL-QA,2ND AVE W AND W OLYMPIC PL,2, ,NONE,-122.359306318308,47.6267256591796
-122.376746355124041,47.705194629643017,12638,3707,1260427.48036,261043.75162,37197,13,231511,BLRD,15TH AVE NW AND NW 105TH ST,0, ,NONE,-122.376746356478,47.7051946296246
-122.394248188877384,47.635198503983929,12639,10051,1255601.27107,235603.71345,27732,13,27761,MGNL-QA,29TH AVE W AND W BLAINE ST,0, ,NONE,-122.394248190229,47.6351985039653
-122.402301661569865,47.635864920844448,12640,9968,1253621.06269,235887.12337,27529,13,26346,MGNL-QA,EDGEMONT PL W AND W HOWE ST,0, ,NONE,-122.402301662922,47.6358649208257
-122.338074769598904,47.734133922504924,12641,2403,1270153.60952,271409.26766,35693,13,219104,NW,COURTLAND PL N AND N 145TH ST,1, ,NONE,-122.338074770953,47.7341339224869
-122.286686445848119,47.733745955106073,12642,2456,1282794.23597,271024.75079,36141,13,222504,N,38TH AVE NE AND NE 145TH ST,0, ,NONE,-122.286686447203,47.7337459550887
-122.361924771270836,47.625853687683829,12643,10813,1263501.26545,232035.76311,28614,13,34173,MGNL-QA,4TH AVE W AND W ROY ST,0, ,NONE,-122.361924772623,47.6258536876656
-122.307542673097117,47.5719238760868,12644,14507,1276532.15084,212106.04481,32537,13,58529,GRDWM,18TH AVE S AND S SPOKANE ST,2, ,NONE,-122.307542674447,47.5719238760692
-122.313370473023383,47.585531664493381,12645,13369,1275189.28594,217096.38261,31248,13,51124,GRDWM,15TH AVE S AND S PLUM ST,2, ,NONE,-122.313370474374,47.5855316644757
-122.312363374202647,47.591606434928821,12646,12959,1275480.36025,219307.05935,30807,13,45742,GRDWM,STURGUS AVE S AND S JUDKINS ST,0, ,NONE,-122.312363375553,47.5916064349111
-122.403979955317155,47.641708967470812,12647,9421,1253250.8767,238026.82564,27475,13,26149,MGNL-QA,37TH AVE W AND W SMITH ST,0, ,NONE,-122.403979956669,47.6417089674521
-122.287371730860869,47.684854286187573,12648,5393,1282288.68896,253197.07513,24912,13,7531,NE,38TH AVE NE AND NE 77TH ST,0, ,NONE,-122.287371732214,47.6848542861702
-122.337281732152292,47.618529391697557,12649,11352,1269524.68254,229244.90128,29508,13,39105,DWNTN,DENNY WAY AND TERRY AVE,1, ,NONE,-122.337281733504,47.6185293916796
-122.260295231109026,47.510716553682762,12650,19133,1287779.09255,189563.77177,38303,13,306521,SE,RENTON AVE S AND S VICTOR ST,2, ,NONE,-122.260295232458,47.5107165536657
-122.302958073911114,47.672105003280059,12651,6621,1278361.45055,248620.34015,25996,13,15530,NE,NE 60TH ST AND DEAD END 2,0, ,NONE,-122.302958075264,47.6721050032625
-122.33845570669861,47.622041235428213,12652,11093,1269260.25528,230531.3151,28780,13,35326,LKUN,HARRISON ST AND WESTLAKE AVE N,1, ,CITY,-122.33845570805,47.6220412354102
-122.284838784738383,47.577341569810152,12653,13967,1282172.83667,213975.35093,30875,13,46735,SE,CASCADIA AVE S AND S RIDGEWAY PL,0, ,NONE,-122.284838786089,47.5773415697928
-122.348985959182542,47.71232949037212,12654,3373,1267312.46801,263509.96499,36390,13,225702,NW,NORTH PARK AVE N AND N 115TH ST,0, ,NONE,-122.348985960536,47.712329490354
-122.25340044278299,47.513058988520733,12655,18984,1289498.53729,190386.54681,166427,13,306259,SE,64TH AVE S AND WATERS ER AVE S,3, ,NONE,-122.253400444132,47.5130589885038
-122.392935182391298,47.657105499784024,12656,8114,1256086.85751,243586.42705,26516,13,20537,MGNL-QA,28TH AVE W AND W ELMORE PL,0, ,NONE,-122.392935183744,47.6571054997654
-122.342501258212422,47.654120093162049,12657,8522,1268492.22251,242249.86206,26863,13,22308,LKUN,STONE WAY N AND N 39TH ST,2, ,NONE,-122.342501259565,47.654120093144
-122.322990575283683,47.689677756150452,12658,4970,1273550.94687,255123.971,24374,13,5103,N,5TH AVE NE AND NE 84TH ST,2, ,NONE,-122.322990576637,47.6896777561327
-122.352613107323762,47.542839496999967,12659,16804,1265199.24484,201715.52064,34123,13,70505,DLRD,14TH AVE SW AND SW HOLLY ST,0, ,NONE,-122.352613108673,47.5428394969818
-122.399509912760152,47.659939167890421,12660,7798,1254487.91632,244652.74206,26335,13,19112,MGNL-QA,33RD AVE W AND W GOVERNMENT WAY,2, ,NONE,-122.399509914113,47.6599391678717
-122.367107366710982,47.535531138380989,12661,17280,1261566.93329,199121.22406,34050,13,69723,DLRD,27TH AVE SW AND SW WEBSTER ST,0, ,NONE,-122.36710736806,47.5355311383627
-122.39290652596442,47.69604990197054,12662,4353,1256381.78359,257788.95942,37033,13,230717,BLRD,28TH AVE NW AND NW 92ND ST,3, ,NONE,-122.392906527318,47.6960499019519
-122.323503564840365,47.581891866522618,12663,13637,1272663.35672,215817.21563,31288,13,51304,GRDWM,8TH AVE S AND S STACY ST,0, ,NONE,-122.323503566191,47.5818918665048
-122.352498083207209,47.553693310035044,12664,15943,1265305.79819,205673.2786,33057,13,63702,DLRD,SW BRANDON ST AND DEAD END 1,0, ,NONE,-122.352498084557,47.5536933100169
-122.282646116213328,47.63578944368799,12665,10116,1283115.42969,235281.11991,28521,13,32722,E,39TH AVE E AND E HOWE ST,0, ,NONE,-122.282646117565,47.6357894436707
-122.310544943717531,47.58843349358235,12666,13179,1275906.77023,218141.27656,31524,13,52511,GRDWM,17TH AVE S AND S MASSACHUSETTS ST,3, ,NONE,-122.310544945068,47.5884334935647
-122.363520028387995,47.67777384335951,12667,5987,1263484.51102,250978.52485,24108,13,3339,BLRD-NW,6TH AVE NW AND NW 67TH ST,0, ,NONE,-122.363520029741,47.6777738433412
-122.298931183322438,47.600865832960217,12668,12501,1278858.53932,222620.54441,30586,13,45122,CNTRL,26TH AVE S AND S WASHINGTON ST,0, ,NONE,-122.298931184673,47.6008658329427
-122.376756773934034,47.516546964061099,12669,18613,1259044.92881,192245.50847,37960,13,300101,SW,35TH AVE SW AND SW 97TH ST,2, ,NONE,-122.376756775283,47.5165469640427
-122.338484568197018,47.618534269010162,12670,11349,1269228.12114,229252.47939,29510,13,39107,DWNTN,DENNY WAY AND WESTLAKE AVE,1, ,CITY,-122.338484569548,47.6185342689922
-122.387582397135503,47.65214815699742,12671,8638,1257369.23677,241751.84094,26587,13,20746,MGNL-QA,24 UPPER AVE W AND W RUFFNER ST,0, ,NONE,-122.387582398488,47.6521481569789
-122.281402231301811,47.515689874826109,12672,18745,1282597.77517,191474.9774,38170,13,305511,GRDWM,41ST AVE S AND S PILGRIM ST,0, ,NONE,-122.281402232651,47.5156898748088
-122.284958677572888,47.564121792630864,12673,15193,1282052.296,209154.65537,32712,13,59733,SE,38TH AVE S AND S GENESEE ST,2, ,NONE,-122.284958678923,47.5641217926135
-122.317949360000171,47.642571543367104,12674,9454,1274460.8574,237920.44049,28202,13,30123,NE,11TH AVE E AND DELMAR DR E,2, ,NONE,-122.317949361352,47.6425715433494
-122.27848878932528,47.532186114466739,12675,17629,1283430.59437,197477.63315,34502,13,73360,SE,RENTON AVE S AND S BOZEMAN ST,2, ,NONE,-122.278488790675,47.5321861144495
-122.319589972542175,47.645617717757098,12676,9170,1274077.95692,239039.17866,28192,13,30111,NE,10TH AVE E AND E HAMLIN ST,0, ,NONE,-122.319589973894,47.6456177177394
-122.261640444951993,47.518993338131729,12677,18529,1287502.7257,192588.49958,35468,13,81736,SE,57TH AVE S AND S FLETCHER ST,0, ,NONE,-122.261640446301,47.5189933381147
-122.330872607258613,47.690523815336022,12678,4897,1271616.0469,255470.20076,37607,13,233746,NW,CORLISS WAY N AND N 85TH ST,1, ,NONE,-122.330872608612,47.6905238153181
-122.256385718420518,47.506184533499628,12679,19460,1288714.55239,187893.04229,38248,13,306329,SE,62ND AVE S AND S BANGOR W ST,2, ,NONE,-122.256385719769,47.5061845334826
-122.357431706772118,47.67778075452496,12680,5998,1264984.10577,250951.28415,24114,13,3345,NW,1ST AVE NW AND NW 67TH ST,0, ,NONE,-122.357431708125,47.6777807545068
-122.291553089204186,47.547966555157103,12681,16445,1280312.86585,203293.62727,33635,13,66733,GRDWM,32ND AVE S AND S RAYMOND ST,0, ,NONE,-122.291553090554,47.5479665551397
-122.325483544389414,47.723136012794718,12682,2888,1273173.69042,267338.02132,35983,13,220810,NW,130TH ST ON RP AND NE 130TH ST,1, ,NONE,-122.325483545744,47.7231360127769
-122.38765069949477,47.640589762955997,12683,9546,1257267.25764,237536.93687,27596,13,27131,MGNL-QA,24TH AVE W AND W WHEELER ST,0, ,NONE,-122.387650700847,47.6405897629375
-122.314144243210009,47.609215948555935,12684,11985,1275164.59346,225737.65673,29793,13,40319,CNTRL,14TH AVE AND E COLUMBIA ST,3, ,NONE,-122.314144244561,47.6092159485383
-122.309902114763972,47.549933612065452,12685,16281,1275795.93759,204097.40941,33380,13,65737,GRDWM,18TH AVE S AND S JUNEAU ST,0, ,NONE,-122.309902116114,47.5499336120478
-122.31351336899904,47.724449687775639,12686,2842,1276128.60089,267760.2242,35877,13,220313,N-NW,14TH PL NE AND NE BROCKMAN PL,0, ,NONE,-122.313513370353,47.724449687758
-122.309964084307651,47.726625830677754,12687,2744,1277017.24038,268537.0818,36111,13,221707,N,17TH AVE NE AND NE 135TH E ST,0, ,NONE,-122.309964085662,47.7266258306601
-122.355968171353936,47.550148773714099,12688,16232,1264423.49905,204397.54279,32963,13,62317,DLRD,17TH AVE SW AND SW JUNEAU ST,0, ,NONE,-122.355968172704,47.5501487736959
-122.323834497224652,47.607910977302566,12689,12058,1272765.50559,225307.88035,29940,13,40738,E,BOREN AVE AND COLUMBIA ST,1, ,NONE,-122.323834498576,47.6079109772848
-122.335591956228342,47.730492014124842,12690,2574,1270738.53266,270069.1371,35726,13,219137,NW,BURKE AVE N AND N 140TH E ST,0, ,NONE,-122.335591957583,47.7304920141069
-122.401619367803704,47.657680375144132,12691,8022,1253951.39818,243839.56881,26349,13,19142,MGNL-QA,W ELMORE ST AND DEAD END 3,0, ,NONE,-122.401619369156,47.6576803751254
-122.393064930574695,47.63423350674384,12692,10134,1255885.80842,235245.87357,27743,13,27773,MGNL-QA,28TH AVE W AND W HAYES S ST,3, ,NONE,-122.393064931927,47.6342335067252
-122.276687913899082,47.656728518626728,12693,8288,1284727.38438,242890.02334,27352,13,25156,NE,48TH AVE NE AND NE 39TH ST,0, ,NONE,-122.276687915252,47.6567285186095
-122.275988663961186,47.546026623482895,12694,16612,1284142.74541,202513.6905,33547,13,66364,SE,RAINIER AVE S AND S GRAHAM ST,1, ,CITY,-122.275988665311,47.5460266234657
-122.365012753265162,47.721471800364014,12695,2937,1263434.08158,266922.22689,35633,13,218326,NW,7TH AVE NW AND NW 127TH ST,0, ,NONE,-122.365012754619,47.7214718003457
-122.386184400656191,47.517494589019279,12696,18515,1256722.70186,192637.96134,34758,13,75350,SW,42ND AVE SW AND SW ROXBURY ST,0, ,NONE,-122.386184402005,47.5174945890007
-122.335072435415469,47.661385847630378,12697,7716,1270374.48863,244863.84094,26786,13,22101,LKUN,BURKE AVE N AND N 45TH ST,2, ,NONE,-122.335072436768,47.6613858476124
-122.334213717663914,47.557412442862741,12698,15633,1269846.43845,206941.04231,33021,13,63107,GRDWM,1ST AVE S AND S HUDSON ST,1, ,CITY,-122.334213719014,47.5574124428448
-122.375276450254063,47.530098668331917,12699,17672,1259509.69757,197180.37005,34921,13,76507,DLRD,34TH AVE SW AND SW ELMGROVE ST,0, ,NONE,-122.375276451603,47.5300986683135
-122.36707080177915,47.63352722209234,12700,10207,1262288.32158,234859.49328,27975,13,28852,MGNL-QA,W GARFIELD ST AND DEAD END 1,0, ,NONE,-122.367070803131,47.633527222074
-122.296419700848773,47.583635398657009,12701,13536,1279358.55571,216324.83035,31450,13,52160,SE,28TH AVE S AND S WALKER ST,0, ,NONE,-122.296419702199,47.5836353986395
-122.327549142232471,47.71860355701245,12702,3078,1272633.27749,265694.90784,36539,13,226501,NW,2ND AVE NE AND DEAD END 5,0, ,NONE,-122.327549143587,47.7186035569946
-122.373404501739572,47.508194962190082,12703,19200,1259812.18333,189183.00633,38107,13,301710,SW,32ND AVE SW AND SW 106TH ST,2, ,NONE,-122.373404503088,47.5081949621717
-122.370205241363564,47.642812952717875,12704,9348,1261583.2963,238261.34852,27895,13,28547,MGNL-QA,10TH AVE W AND W RAYE S ST,3, ,NONE,-122.370205242716,47.6428129526996
-122.352783460024668,47.535495244940812,12705,17301,1265104.2883,199037.94803,34139,13,70711,DLRD,14TH AVE SW AND SW WEBSTER ST,0, ,NONE,-122.352783461374,47.5354952449227
-122.373578396657862,47.648474187263773,12706,8932,1260793.26417,240342.58142,26772,13,21742,MGNL-QA,13TH AVE W AND W DRAVUS ST,2, ,NONE,-122.37357839801,47.6484741872454
-122.383030921715047,47.550247616554238,12707,16183,1257742.35652,204566.9874,32816,13,61322,SW,40TH AVE SW AND SW JUNEAU ST,0, ,NONE,-122.383030923065,47.5502476165357
-122.304473370935952,47.662041803001735,12708,7683,1277918.0222,244957.43198,26084,13,15760,NE,22ND AVE NE AND 22ND WR AVE NE,3, ,NONE,-122.304473372289,47.6620418029842
-122.390335380599694,47.556390714563342,12709,15660,1255984.2097,206843.72314,32882,13,61544,SW,ERSKINE WAY SW AND SW HEINZE WAY,3, ,NONE,-122.39033538195,47.5563907145448
